distance
8.225678430427049
2.936313167806245
4.995537319265962
11.35142181334354
7.64328319511466
7.113188451423408
5.54035229161707
7.41990507638532
5.324531684071871
3.4998766278427325
1.676074796846302
1.6948308404815422
1.7919463336385015
8.150238998029364
10.157766047502278
5.892202974577115
10.523505372883386
13.099503293165832
2.5325138225563735
11.029313675672446
